Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Jan-Albert Hootsen,@jahootsen,2024-02-22T20:08:32.000Z,False,"Es INACEPTABLE que el presidente , leyó en voz alta el número de celular privado de  del  durante su conferencia mañanera hoy. Son datos personales protegidos por ley y, además, genera riesgos directos para ella y otrxs periodistas del medio.",0,385,849,2.9万,[],"['@lopezobrador_', '@Nataliekitro', '@nytimes']",[],https://pbs.twimg.com/profile_images/1714488901228736512/pxevRdHa_normal.jpg,https://twitter.com/jahootsen/status/1760758490618830913,tweet_id:1760758490618830913
Amb. Arturo Sarukhan,@Arturo_Sarukhan,2024-02-03T15:54:59.000Z,False,"Solo quedan 18 días para  registrarte y poder votar en el extranjero. Aquí link de 
registro :http://votoextranjero.mx/web/vmre/inicio 

Haz la diferencia, ejerce tu derecho al voto, construye país y abona a la democracia, desde donde estés. ",1,59,68,"4,494",[],['@INEMexico'],"['\\u203c\\ufe0f', '\\U0001f441\\ufe0f', '\\U0001f5f3\\ufe0f']",https://pbs.twimg.com/profile_images/1551622599892996096/Z8oaXSMI_normal.jpg,https://twitter.com/Arturo_Sarukhan/status/1753809314555314384,tweet_id:1753809314555314384
Floor - putting the fun in cross-functional,@DevOpsBarbie,2024-02-03T08:23:12.000Z,False,"In the middle, allll the way to the back #fosdem 

Livestream for Janson: http://live.fosdem.org/watch/janson",2,2,29,"1,355",['#fosdem'],[],[],https://pbs.twimg.com/profile_images/1671477024630685697/NYiO22Lx_normal.jpg,https://twitter.com/DevOpsBarbie/status/1753695619179250134,tweet_id:1753695619179250134
Pablo Gutiérrez,@PabloMxNL,2024-02-03T08:25:35.000Z,False,first time attending  !!,0,0,2,53,[],['@fosdem'],[],https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1753696219950465038,tweet_id:1753696219950465038
Cycling Professor ,@fietsprofessor,2024-01-13T09:23:16.000Z,False,"Every city makes mistakes. 
But great cities fix them!

50 years ago  constructed an urban highway here. Now they brought back the  water, green to create thriving public space for people.

— Catharijnesingel, #Utrecht( by , h/t )",9,238,750,6.5万,['#Utrecht'],"['@GemeenteUtrecht', '@cu2030', '@FilmendeFietser']",['\\U0001f4f8'],https://pbs.twimg.com/profile_images/1185174183971557376/_9DHelpD_normal.jpg,https://twitter.com/fietsprofessor/status/1746100592542380317,tweet_id:1746100592542380317
andi (e/alb),@Nexuist,2024-01-07T06:01:50.000Z,True,"[Boeing Representative] It’s a great pleasure, thank you.

[Interviewer] This aircraft that was involved in the incident over Oregon this week…

[Boeing Representative] Yeah, the one where the door fell off?

[Interviewer] Yeah.

[Boeing Representative] That’s not very typical,…",25,450,"3,469",58万,[],[],[],https://pbs.twimg.com/profile_images/1774796968327360512/TZ4U-tXm_normal.jpg,https://twitter.com/Nexuist/status/1743875570700624181,tweet_id:1743875570700624181
matsuu,@matsuu,2024-01-01T14:37:40.000Z,False,"2024年はFirefoxに切り替えませんか！ / “In 2024, please switch to Firefox”",0,30,65,1.8万,[],[],[],https://pbs.twimg.com/profile_images/1422864637532332033/mC1Nx0vj_normal.jpg,https://twitter.com/matsuu/status/1741831056108736755,tweet_id:1741831056108736755
Testcontainers,@testcontainers,2023-12-11T16:16:55.000Z,False," Big news!   is now part of ! Together, we will continue to invest in and extend the open-source project that we all love . Read the blog by : https://ow.ly/6gES50Qhv0T",15,124,351,15万,[],"['@AtomicJarInc', '@Docker', '@testcontainers', '@bsideup']","['\\U0001f389', '\\U0001f40b']",https://pbs.twimg.com/profile_images/1514615369750614024/GX0szL7V_normal.jpg,https://twitter.com/testcontainers/status/1734245890515140699,tweet_id:1734245890515140699
Cloudflare,@Cloudflare,2023-10-26T13:21:00.000Z,True,"As a follow-up to the most recent Okta breach, and our ongoing mission to help build a #BetterInternet, today we are making a HAR file sanitizer tool available to everyone, not just Cloudflare customers, for free.",10,71,189,4.3万,['#BetterInternet'],[],[],https://pbs.twimg.com/profile_images/1600539069217480704/RzK50Sks_normal.jpg,https://twitter.com/Cloudflare/status/1717531777785291127,tweet_id:1717531777785291127
Pablo Gutiérrez,@PabloMxNL,2023-10-13T16:09:24.000Z,False,"En su columna para grupo reforma  llama a AMLO un político testarudo e irascible.  ""Bófonos!!!""  como diria Armando Fuentes Aguirre (aka Catón )  https://elnorte.com/7gS2Rn",0,0,0,82,[],"['@SergioSarmiento', '@elnorte']",[],https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1712863114004140136,tweet_id:1712863114004140136
Gleb Bahmutov,@bahmutov,2023-10-10T20:22:17.000Z,False,"Cypress the company has disabled several 3rd party NPM modules that competed with its Cypress Cloud commercial product. I will collect more info and probably write my opinion on this move (does not look like a move from a successful company right now), ...",11,32,155,5万,[],[],[],https://pbs.twimg.com/profile_images/1174504746079539200/_4b6M7Jw_normal.png,https://twitter.com/bahmutov/status/1711839591957680304,tweet_id:1711839591957680304
Marcos F. Lobo @marcosflobo@hachyderm.io,@marcosflobo@hachyderm.io,2023-09-20T20:36:26.000Z,False,"Interesting reading

WHY EFFICIENCY IS POINTLESS WITHOUT EFFECTIVENESS",0,1,0,67,[],[],[],https://pbs.twimg.com/profile_images/1276227438851379203/t8OIwTf1_normal.jpg,https://twitter.com/arrayexception/status/1704595393818862001,tweet_id:1704595393818862001
David Garza Salazar,@david_garza,2023-09-17T14:00:00.000Z,False,"A 50 años de su partida, recordamos a nuestro fundador Eugenio Garza Sada. Nos dedicó esfuerzo y pasión en primeros 30 años del  para sentar bases y valores que nos caracterizan. Tenemos presente su inspiración para continuar construyendo legados que trascienden.",10,153,518,2.6万,[],['@TecdeMonterrey'],[],https://pbs.twimg.com/profile_images/1493234603536101378/3ezSYTNx_normal.jpg,https://twitter.com/david_garza/status/1703408463676883217,tweet_id:1703408463676883217
Enrique Krauze,@EnriqueKrauze,2023-09-17T15:33:13.000Z,True,"Recuerdo de Eugenio Garza Sada, cuyas perdurables obras empresariales, sociales, educativas y cívicas, muestran el camino: un Mexico de concordia y construcción",1,514,"1,650",3.4万,[],[],[],https://pbs.twimg.com/profile_images/964645236113735680/U0J3n6Fx_normal.jpg,https://twitter.com/EnriqueKrauze/status/1703431923589087350,tweet_id:1703431923589087350
Jelle Prins,@jelleprins,2023-09-17T11:17:03.000Z,True,"Een Fatbike moet behandeld worden als een bromfiets. De meesten lijken opgevoerd en gaan veel harder dan 25km/u. Bovendien wordt er niet of nauwelijks getrapt. Ze zijn veel zwaarder dan fietsen, met alle gevolgen bij botsing van dien. 

Stuur ze de weg op.",86,54,695,10万,[],[],"['\\U0001f6b3', '\\U0001f6b3']",https://pbs.twimg.com/profile_images/1525402521019219970/4F1MDphY_normal.jpg,https://twitter.com/jelleprins/status/1703367455714800030,tweet_id:1703367455714800030
Rodrigo Morales Elcoro,@romoraleselcoro,2023-09-10T23:23:59.000Z,True,"Los regiomontanos pedimos perdón a todo México  por la frivolidad y arrogancia de Samuel 

No representa a nadie",32,79,366,1.7万,[],[],['\\U0001f1f2\\U0001f1fd'],https://pbs.twimg.com/profile_images/1087357378511593472/clt8LLSk_normal.jpg,https://twitter.com/romoraleselcoro/status/1701013679112925624,tweet_id:1701013679112925624
Pablo Gutiérrez,@PabloMxNL,2023-09-11T11:10:19.000Z,False,"Congratulations to  for these 5 years !!, for allowing the devs to improve even more your valuable tools! for making it easy to create themes/plugins, so well documented and extensible that I have published not 1 but 2 plugins #JetBrainsMarketplace",0,0,1,136,['#JetBrainsMarketplace'],['@JBPlatform'],"['\\U0001f389', '\\U0001f389', '\\U0001f973', '\\U0001f973']",https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1701191437226750222,tweet_id:1701191437226750222
Juan Pablo Alvarez G,@JPAlGd,2023-09-09T16:46:54.000Z,True,"Esta era  hace 25 años.

Miren lo q llegó a lograr trabajando con recursos propios…

Ahora imaginen lo q puede hacer por el país siendo presidenta de MeXico.

Las imágenes dicen más que miles de discursos o millones gastados en publicidad.",11,173,288,"7,279",[],['@XochitlGalvez'],[],https://pbs.twimg.com/profile_images/1696216120389230592/XrPnvrR7_normal.jpg,https://twitter.com/JPAlGd/status/1700551365607502037,tweet_id:1700551365607502037
Pablo Gutiérrez,@PabloMxNL,2023-08-08T15:12:49.000Z,False,"Yes Coolblue, is the best black cartridge.",0,0,0,57,[],[],[],https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1688931275837411329,tweet_id:1688931275837411329
Feross,@feross,2023-07-25T16:56:47.000Z,True, ALERT: The Lazarus Group (aka North Korea) is behind a sophisticated social engineering campaign targeting JavaScript developers. They're using compromised GitHub accounts and malware-laden NPM packages to achieve their malicious objectives. Click to read more,2,45,110,4.3万,[],[],"['\\U0001f6a8', '\\U0001f440']",https://pbs.twimg.com/profile_images/1499215593089556483/VtxQLy6L_normal.jpg,https://twitter.com/feross/status/1683884007447207936,tweet_id:1683884007447207936
Feross,@feross,2023-07-25T16:56:49.000Z,True,Protection is KEY : Review repo invitations Scrutinize new NPM packages & scripts Stay vigilant on social platforms Alert security team & reset accounts if impacted Install Socket for free in 2 clicks to block these types of attacks,2,4,17,"4,093",[],[],"['\\U0001f511', '\\U0001f512', '\\U0001f512', '\\U0001f512', '\\U0001f512', '\\U0001f512']",https://pbs.twimg.com/profile_images/1499215593089556483/VtxQLy6L_normal.jpg,https://twitter.com/feross/status/1683884017035403264,tweet_id:1683884017035403264
Belén,@ladybenko,2023-07-24T18:19:28.000Z,False,"Cada vez que veáis a alguien decir nosequé del voto electrónico, recordad amigas que a ni un solo informático con dos dedos de frente  nos parece una buena idea.",54,"1,129","4,038",24万,[],[],[],https://pbs.twimg.com/profile_images/1363226564981387266/rS2eMHZD_normal.png,https://twitter.com/ladybenko/status/1683542427594833934,tweet_id:1683542427594833934
Pablo Gutiérrez,@PabloMxNL,2023-07-24T11:57:50.000Z,False,when open source vendors sometimes behaves worse than proprietary ,1,2,1,277,[],[],['\\U0001f610'],https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1683446389777285120,tweet_id:1683446389777285120
Pablo Gutiérrez,@PabloMxNL,2023-07-17T11:26:13.000Z,False,A new version of the Vale CLI Plugin is available on Jetbrains Plugin Marketplace. This version include 2 new features; for more details check the what's new section of the plugin documentation.,0,0,0,144,[],[],[],https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1680901717225766912,tweet_id:1680901717225766912
Wido,@widodh,2023-07-12T16:59:17.000Z,False,"If you have an  E-Bike, backup your encryption key asap with this piece of software! Should they go belly up you can use 3rd party apps to control your bike.",6,64,83,2.6万,[],['@VanMoof'],[],https://pbs.twimg.com/profile_images/933460547537899520/W2UgqPEQ_normal.jpg,https://twitter.com/widodh/status/1679173594679590932,tweet_id:1679173594679590932
Feross,@feross,2023-06-24T00:28:44.000Z,True,"I wish more developers understood the constant stream of malware that is posted to npm, PyPI, and all package managers...

Here's just a taste of some crazy malware Socket identified in the past couple weeks...

All malware descriptions were FULLY WRITTEN by Socket AI.",43,644,"2,771",77万,[],[],[],https://pbs.twimg.com/profile_images/1499215593089556483/VtxQLy6L_normal.jpg,https://twitter.com/feross/status/1672401333893365761,tweet_id:1672401333893365761
Pablo Gutiérrez,@PabloMxNL,2023-06-26T07:53:44.000Z,False,Take Developer Ecosystem Survey by JetBrains,0,0,1,46,[],[],[],https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1673238098774302722,tweet_id:1673238098774302722
Dan Allen,@mojavelinux,2023-06-20T21:29:48.000Z,False,"GitLab denied the open source application for Antora, claiming we're using it for business-related, revenue-generating purposes. This is outrageous! I maintain Asciidoctor, which is used in GitLab for them to generate revenue. Double standards! I'm furious.",17,81,266,6.4万,[],[],[],https://pbs.twimg.com/profile_images/1176696426895675399/lMcDKZ6Q_normal.jpg,https://twitter.com/mojavelinux/status/1671269140538204161,tweet_id:1671269140538204161
Rutger Bregman,@rcbregman,2023-05-25T09:15:58.000Z,True,"Wow, this is such a wonderful project! Every week since August 2020, the folks at  have featured one story of someone who is making the world a (much) better place. /1https://futurecrunch.com/humankind-what-we-learned/…",3,56,189,3.8万,[],['@future_crunch'],[],https://pbs.twimg.com/profile_images/1365285823416045571/i-JmI6Gd_normal.jpg,https://twitter.com/rcbregman/status/1661662382114865153,tweet_id:1661662382114865153
Amb. Arturo Sarukhan,@Arturo_Sarukhan,2023-05-13T18:42:42.000Z,False,"..Alexandre Dumas, ""el orgullo de quienes no pueden edificar es destruir"".
Escuchar, respetar, tolerar, ayudar, entender, conversar, ceder, consensuar, acordar, construir, negociar, avanzar. Si alguien encuentra esos verbos por ahí, avísenles que la democracia los anda buscando.4",1,28,61,"3,715",[],[],[],https://pbs.twimg.com/profile_images/1551622599892996096/Z8oaXSMI_normal.jpg,https://twitter.com/Arturo_Sarukhan/status/1657456347854635008,tweet_id:1657456347854635008
Pablo Gutiérrez,@PabloMxNL,2023-05-10T16:19:14.000Z,False,"hey @N26_Support ""push.aa"" no the kind of notification you want from a bank .
 cc: ",1,1,4,"1,614",[],['@KevlinHenney'],"['\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1656333080443887616,tweet_id:1656333080443887616
Reuters,@Reuters,2023-05-07T14:30:00.000Z,True,"ICYMI: Mexico's cenotes, ancient cave systems found in remote jungles, face the danger of being wiped out because of a railroad project",14,198,255,14万,[],[],[],https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg,https://twitter.com/Reuters/status/1655218427454279681,tweet_id:1655218427454279681
Anjali Enjeti,@AnjaliEnjeti,2023-05-03T17:25:44.000Z,False,My flight leaving Houston is delayed because bees have congregated on the tip of one of the wings. They won’t let us board until they remove the bees. But how on earth will this happen? Won’t they leave the wing when we take off?,"1,025","7,784",3万,757万,[],[],[],https://pbs.twimg.com/profile_images/1483655152884232204/2pL2X49k_normal.jpg,https://twitter.com/AnjaliEnjeti/status/1653813099932135449,tweet_id:1653813099932135449
Pablo Gutiérrez,@PabloMxNL,2023-04-13T18:49:57.000Z,False,"""the 10x developer""  might be a myth but ""the 10x organization"" is real

great talk by  @   on developer productivity",2,8,18,"3,061",[],"['@trisha_gee', '@AmsterdamJug']",[],https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1646586536564064272,tweet_id:1646586536564064272
Mitchell Hashimoto,@mitchellh,2023-02-07T03:01:10.000Z,False,"When I wrote the Vagrant O’Reilly book it was all in Asciidoc. You also had to use Subversion (at the time, they switched to Git shortly after my book). Both were required since all the automated book-building tooling was hooked into it.  https://pdx.su/blog/2023-02-05-asciidoc-and-markdown/…",2,3,34,1.5万,[],[],['\\U0001f9d9\\u200d\\u2642\\ufe0f'],https://pbs.twimg.com/profile_images/1141762999838842880/64_Y4_XB_normal.jpg,https://twitter.com/mitchellh/status/1622792557389578241,tweet_id:1622792557389578241
Alexander Schwartz,@ahus1de,2023-01-23T18:15:35.000Z,False,Looking for an #AsciiDoc editor with autocompletion and validation? Try out IntelliJ and the AsciiDoc plugin! I created a new video course on Udemy - follow this link for the best price: https://udemy.com/course/technical-writing-with-asciidoc-and-intellij-idea/?persist_locale=&locale=en_US&couponCode=BEST_PRICE… (valid until 2023-01-27),2,13,22,"8,420",['#AsciiDoc'],[],[],https://pbs.twimg.com/profile_images/1156230204509106177/zUZAx-2Q_normal.jpg,https://twitter.com/ahus1de/status/1617586859659362313,tweet_id:1617586859659362313
Ricardo Ferreira,@riferrei,2023-01-25T14:57:23.000Z,False,"If you take testing seriously, avoid mocking backends. You should use the real thing to build reliability. And using  is the way to go.

Guess what? You can now move resource-heavy parts of the testing process to the cloud. How cool is that?

Congrats ",1,3,10,"1,933",[],"['@testcontainers', '@AtomicJarInc']",[],https://pbs.twimg.com/profile_images/1704837239463690240/Is_CCjp8_normal.jpg,https://twitter.com/riferrei/status/1618261756769603586,tweet_id:1618261756769603586
Asciidoctor Project,@asciidoctor,2023-01-22T10:27:06.000Z,False,"Indeed. Asciidoctor can be used in Ruby, JavaScript (Node.js or the browser), and Java (the Java language or from any language or tool that runs on a JVM).",0,1,2,122,[],[],[],https://pbs.twimg.com/profile_images/990849174487810048/gvQpykZd_normal.jpg,https://twitter.com/asciidoctor/status/1617106573888983043,tweet_id:1617106573888983043
Ken Fogel - Transitioning to Java from Packt,@omniprof,2023-01-19T14:46:53.000Z,False,"The 10:00 EST session at the JChampions Conference begins shortly.
Afraid of Java cold starts in serverless? Fear not, Java is super fast!
Ondro Mihályi
Session URL:",0,1,0,370,[],[],[],https://pbs.twimg.com/profile_images/1181905040736436224/1ypGgL71_normal.jpg,https://twitter.com/omniprof/status/1616084786606473217,tweet_id:1616084786606473217
Pablo Gutiérrez,@PabloMxNL,2023-01-19T15:10:17.000Z,False,"watching talk ""Afraid of Java cold starts in Serverless? Fear not, Java is super fast!"" by Ondro Mihályi on JChampions Conference in Youtube! https://lnkd.in/eiyJQBTu",0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1616090675023323140,tweet_id:1616090675023323140
Eugenio Perea,@eperea,2023-01-17T16:19:43.000Z,False,"Getty Images is suing Stable Diffusion. This is the latest and most serious of the recent lawsuits against AIs. This will get worse, way worse, before it gets better.https://theverge.com/2023/1/17/23558516/ai-art-copyright-stable-diffusion-getty-images-lawsuit…",0,2,2,993,[],[],[],https://pbs.twimg.com/profile_images/665042485148672001/Qna-Vbyq_normal.jpg,https://twitter.com/eperea/status/1615383372888408074,tweet_id:1615383372888408074
OBS,@OBSProject,2023-01-16T17:11:02.000Z,True,"We are still seeing many users fall victim to fake websites in  sponsored links distributing malware. Many of them mimic the appearance of the real site.

We do not have any ads for OBS!

Please ONLY download from our official website http://obsproject.com or our GitHub!",159,"6,054",1.5万,117万,[],['@Google'],[],https://pbs.twimg.com/profile_images/1612882231373996032/2FM6F818_normal.jpg,https://twitter.com/OBSProject/status/1615033901809913856,tweet_id:1615033901809913856
Lukas Eder,@lukaseder,2023-01-06T15:00:34.000Z,False,"People have used H2 as a test database successfully for years. jOOQ recommends you don't do that any longer, given there's testcontainers:https://blog.jooq.org/using-h2-as-a-test-database-product/… 

What's your experience with the two approaches, using H2 or testcontainers for integration testing?",26,28,146,3.7万,[],[],[],https://pbs.twimg.com/profile_images/1425775171651186690/hMt0Iqwl_normal.jpg,https://twitter.com/lukaseder/status/1611377188745498630,tweet_id:1611377188745498630
Dragan Stepanović,@d_stepanovic,2023-01-03T13:49:37.000Z,False,"If a team has no skills to keep their codebase healthy and responsive to change (read: no XP practices), they are doomed to rewriting a bunch of code every year or two, a.k.a. Rewrite-Driven Development.

I'm sure that's less risky and less pressure.",4,4,28,"2,592",[],[],[],https://pbs.twimg.com/profile_images/1235672385904357376/P56H2vMm_normal.jpg,https://twitter.com/d_stepanovic/status/1610272172429148167,tweet_id:1610272172429148167
New Scientist,@newscientist,2023-01-03T15:56:25.000Z,True,"In 2023, we have many opportunities to build a better future",1,9,36,2.9万,[],[],[],https://pbs.twimg.com/profile_images/960860144329469953/Tc-GOIGJ_normal.jpg,https://twitter.com/newscientist/status/1610304078705299456,tweet_id:1610304078705299456
PacoCalderónCartones,@CartonCalderon,2022-12-30T20:38:26.000Z,True,Nocaut el Templo Mayor de hoy en ,35,"1,077","2,565",7.3万,[],['@Reforma'],[],https://pbs.twimg.com/profile_images/1498421145787326472/Ixds224g_normal.jpg,https://twitter.com/CartonCalderon/status/1608925499220455425,tweet_id:1608925499220455425
FIFA,@FIFAcom,2022-12-29T22:18:04.000Z,True,"Pelé, the only man to win the #FIFAWorldCup three times.

A legend of our game.

Rest in peace, the Eternal King.",257,"4,197",1.4万,136万,['#FIFAWorldCup'],[],[],https://pbs.twimg.com/profile_images/1604735392875532294/i4rmSg7k_normal.jpg,https://twitter.com/FIFAcom/status/1608588185604423681,tweet_id:1608588185604423681
FIFA World Cup,@FIFAWorldCup,2022-12-29T21:25:37.000Z,True,"Rest in peace, Pele ",775,1.3万,12万,454万,[],[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/1747638026832887808/ZCUr0JdI_normal.jpg,https://twitter.com/FIFAWorldCup/status/1608574986674913280,tweet_id:1608574986674913280
Sergio Sarmiento,@SergioSarmiento,2022-12-29T12:25:22.000Z,True,"""Vamos a distribuir los medicamentos hasta los pueblos más apartados. No van a faltar.... me dejo de llamar Andrés Manuel"".
Andrés Manuel López Obrador,
25.11.2021",845,"3,543","9,123",24万,[],[],[],https://pbs.twimg.com/profile_images/748475642719571968/NMrWKLj9_normal.jpg,https://twitter.com/SergioSarmiento/status/1608439030387212292,tweet_id:1608439030387212292
Pablo Gutiérrez,@PabloMxNL,2022-12-29T21:55:26.000Z,False,"""Enfermarse en México""
Josefina Leroux - 29 de Dic - Vía  https://elnorte.com/q7PSIn",1,0,1,74,[],['@elnorte'],[],https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1608582490004008964,tweet_id:1608582490004008964
Pablo Gutiérrez,@PabloMxNL,2022-12-29T19:22:43.000Z,False,"of course!! and I also travel with them, as plastic bags here in Mexico are forbidden by law.",0,0,0,92,[],[],[],https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1608544058024275968,tweet_id:1608544058024275968
Pablo Gutiérrez,@PabloMxNL,2022-12-28T18:39:02.000Z,True,todo el sexenio del charlatán en palacio son inocentadas que todos sus seguidores le creen. deberían de ignorar sus misas diarias y no ponerle atención.,0,0,1,55,[],[],[],https://pbs.twimg.com/profile_images/1702754157524893696/rp8c3vLo_normal.jpg,https://twitter.com/PabloMxNL/status/1608170676728528899,tweet_id:1608170676728528899
Peniley Ramírez,@penileyramirez,2022-12-24T14:22:10.000Z,False,"Si en su casa hay alguien que cree en  y lo espera hoy, seguro también creerá que hay una profesora en la UNAM capaz de la hazaña de dirigir 14 tesis por año durante 36 años. La #Linotipia de hoy en   y  
¡Feliz navidad!  https://reforma.com/nSeN7r",195,"1,164","3,137",12万,['#Linotipia'],"['@Reforma', '@muralcom', '@elnorte']","['\\U0001f385', '\\U0001f384']",https://pbs.twimg.com/profile_images/1603124508839256065/QMVSvRM7_normal.jpg,https://twitter.com/penileyramirez/status/1606656482593964035,tweet_id:1606656482593964035
CIC,@Cicmty,2022-12-23T22:35:14.000Z,True,#ServicioDeElectricidad bajo voltaje en la Col. Mitras Centro #Monterrey cc  C9IC38,1,3,2,"2,832","['#ServicioDeElectricidad', '#Monterrey']",['@CFE_Contigo'],['\\U0001f526'],https://pbs.twimg.com/profile_images/1456368090627784707/xCcfAq_o_normal.jpg,https://twitter.com/Cicmty/status/1606418179445628932,tweet_id:1606418179445628932
