Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Muhammad Daffa,@daffainfo,2024-03-04T13:06:46.000Z,False,Example of a bad ctf: VishwaCTF where the challenges 80% are very guessy and I found 3 stolen challenges from other ctf ,1,0,2,187,[],[],['\\U0001f606'],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1764638618918826314,tweet_id:1764638618918826314
Muhammad Daffa,@daffainfo,2024-02-12T14:14:08.000Z,False,"Soon, TCP1PCTF 2024 ",0,2,7,588,[],[],['\\U0001f440'],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1757045424177971575,tweet_id:1757045424177971575
ProjectDiscovery.io,@pdiscoveryio,2024-01-30T17:27:01.000Z,False," Exciting update from ! Our latest release features trending CVEs & new LOCAL privilege escalation templates, thanks to . This is the first set of templates designed for local use, using the new code protocol. #HackWithAutomation https://bit.ly/3UfikrL",0,9,39,"3,983",['#HackWithAutomation'],"['@pdnuclei', '@daffainfo']",['\\U0001f680'],https://pbs.twimg.com/profile_images/1755971513293938688/Nh3AXrZn_normal.jpg,https://twitter.com/pdiscoveryio/status/1752382925029495266,tweet_id:1752382925029495266
Muhammad Daffa,@daffainfo,2024-01-16T11:00:32.000Z,False,We secured 7th place out of 1225 teams in UofTCTF 2024. I can only solve some forensics and jail challenges (And a little bit of misc + web)Writeup: https://github.com/daffainfo/ctf-writeup/tree/main/2024/UofTCTF%202024…#ctf,0,1,22,"1,501",['#ctf'],[],['\\U0001f606'],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1747212234072453517,tweet_id:1747212234072453517
Muhammad Daffa,@daffainfo,2023-12-16T23:46:14.000Z,False,Doing soloOnly managed to solve it for ~ 2 / 2.5 hours due to short CTF duration + diff timezone Yeah but still manage to get 30th out of 277 teams. GG ,4,0,13,"2,457",[],['@TCMSecurity'],"['\\u2705', '\\U0001f972', '\\u2705']",https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1736170901346152734,tweet_id:1736170901346152734
Muhammad Daffa,@daffainfo,2023-12-16T23:48:34.000Z,False,"The ranking I obtained before going to sleep:

And, of course, it immediately drops drastically after waking up ",0,0,1,312,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1736171491316969718,tweet_id:1736171491316969718
ProjectDiscovery.io,@pdiscoveryio,2023-11-30T20:14:52.000Z,False,"BLOG, uhhhh AGAIN!  We've got two blogs that came out today! 
Read all about community member  in our first ever blog version of the Community Spotlight!",0,7,11,"5,472",[],['@geeknik'],"['\\U0001f4dd', '\\U0001f4dd']",https://pbs.twimg.com/profile_images/1755971513293938688/Nh3AXrZn_normal.jpg,https://twitter.com/pdiscoveryio/status/1730319504717292024,tweet_id:1730319504717292024
Project Sekai CTF,@ProjectSEKAIctf,2023-11-30T07:31:15.000Z,False,"Monthly GiveawayHTB 12-month VIP Plus x1
HTB 1-month Pro Lab Bundle x1
- Follow, Like, and Retweet to join!
- Winner will be picked randomly on 6 Dec.#hackthebox #giveaway #projectsekaictf",94,553,730,3.6万,"['#hackthebox', '#giveaway', '#projectsekaictf']",[],"['\\U0001f381', '\\U0001f381']",https://pbs.twimg.com/profile_images/1516810637858545668/UKYxlCqh_normal.jpg,https://twitter.com/ProjectSEKAIctf/status/1730127336635572518,tweet_id:1730127336635572518
Muhammad Daffa,@daffainfo,2023-11-19T01:01:01.000Z,False,"Got 11th out of 691. Not bad, not bad. Anyway, thank you  and .#ctf",2,0,23,"4,191",['#ctf'],"['@intigriti', '@_CryptoCat']",[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1726042863329567020,tweet_id:1726042863329567020
Muhammad Daffa,@daffainfo,2023-11-14T17:38:18.000Z,False,6 blue team labs from  have been pwned in 1 day! (3 labs in progress) ,0,0,7,529,[],['@hackthebox_eu'],"['\\U0001f4aa', '\\U0001f4aa']",https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1724481896917377428,tweet_id:1724481896917377428
Muhammad Daffa,@daffainfo,2023-10-14T15:34:51.000Z,False,This seems to be the first CTF challenge that uses  as CTF material xDhttps://ctf.tcp1p.com#TCP1PCTF,2,5,48,"8,559",['#TCP1PCTF'],['@pdnuclei'],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1713216806218006996,tweet_id:1713216806218006996
Muhammad Daffa,@daffainfo,2023-10-09T15:55:58.000Z,False,"[TCP1PCTF 2023 - First Step Beyond Nusantara]

Greetings, cybersecurity enthusiasts! Get ready to embark on an exciting journey of challenges and knowledge at TCP1PCTF 2023 - the first international Capture The Flag (CTF) event organized by the TCP1P community.#ctf",1,5,22,"3,427",['#ctf'],[],"['\\U0001f680', '\\U0001f680']",https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1711410181597532382,tweet_id:1711410181597532382
Muhammad Daffa,@daffainfo,2023-10-09T15:59:31.000Z,False,"Prize: 1st place:
$400 USD
4x HTB 1 Year VIP
2nd place:

$300 USD
4x HTB 6 Months VIP
3rd place:

$200 USD
4x HTB 1 Month VIP
Writeup prizes:

2 x $50 for best writeups
2 x Rp.500.000 for best writeup Bahasa Indonesia",1,0,3,412,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1711411075936403651,tweet_id:1711411075936403651
Muhammad Daffa,@daffainfo,2023-10-09T15:59:48.000Z,False,"Don't miss out on this thrilling opportunity to showcase your skills and compete on an international level. Stay tuned for further updates and announcements on the official website and discord server.

Let's make this CTF an unforgettable experience together!#ctf",0,0,2,384,['#ctf'],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1711411147205972089,tweet_id:1711411147205972089
Muhammad Daffa,@daffainfo,2023-10-09T15:59:18.000Z,False,"Sponsored By:
1. http://osec.io2. http://goo.gle/ctfsponsorship3. http://archonlabs.id4.",1,0,0,125,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1711411020319826012,tweet_id:1711411020319826012
Muhammad Daffa,@daffainfo,2023-10-02T13:32:21.000Z,False,https://muhdaffa.medium.com/tips-and-tricks-for-effective-sql-injection-testing-using-sqlmap-tamper-scripts-ed4bfa5717e7…I've created another Medium post about tips and tricks using SQLMap tamper scripts. I hope you all enjoy it!#bugbountytips #bugbounty #infosec #pentest,2,83,290,2.4万,"['#bugbountytips', '#bugbounty', '#infosec', '#pentest']",[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1708837325613265085,tweet_id:1708837325613265085
nuclei,@pdnuclei,2023-09-12T14:04:18.000Z,False,"A guide to DNS takeovers and how to use nuclei for DNS-based takeover detection! 

What you'll learn: The basics and importance of DNS takeovers The Nuts and Bolts of DNS Practical approaches to detection and mitigation

Read this ",0,30,83,1.1万,[],[],"['\\U0001f9d1\\u200d\\U0001f3eb', '\\U0001f529', '\\u269b\\ufe0f', '\\U0001f447']",https://pbs.twimg.com/profile_images/1678872858431201282/rWgndGa1_normal.png,https://twitter.com/pdnuclei/status/1701597609683824726,tweet_id:1701597609683824726
Muhammad Daffa,@daffainfo,2023-09-10T15:01:53.000Z,False,"Just finished ""Dave The Diver"". I really love this game hahahttps://store.steampowered.com/app/1868140/DAVE_THE_DIVER/…",0,0,0,479,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1700887321284116739,tweet_id:1700887321284116739
Muhammad Daffa,@daffainfo,2023-09-06T13:24:38.000Z,False,https://muhdaffa.medium.com/malware-analysis-on-ks-radar-radar-npm-package-9ed1b1729a8d…Im attempting to perform a more in-depth analysis of one of the malware-infected NPM packages that was discovered by the   team today#malware,3,2,13,"1,912",['#malware'],['@Phylum_IO'],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1699413297387249940,tweet_id:1699413297387249940
Muhammad Daffa,@daffainfo,2023-08-17T17:02:05.000Z,True,"https://gist.github.com/daffainfo/18cbe3ea2170e4d95123963c2ec5d198…There you go, nuclei template to detect CVE-2023-39848 ",0,3,10,"2,234",[],[],['\\U0001f480'],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1692220265764421901,tweet_id:1692220265764421901
Muhammad Daffa,@daffainfo,2023-08-14T14:12:00.000Z,False,"https://github.com/daffainfo/malpacks…Yet another open-source project has been released! These tools are designed to detect malicious packages within package managers (such as PyPI, npm, RubyGems). A total of 8533 potentially malicious packages can be scanned using these tools#malware",0,6,23,"1,941",['#malware'],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1691090297625759744,tweet_id:1691090297625759744
Muhammad Daffa,@daffainfo,2023-08-13T11:39:17.000Z,False,lmao,0,0,2,637,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1690689476702646274,tweet_id:1690689476702646274
Muhammad Daffa,@daffainfo,2023-08-11T12:50:42.000Z,False,"Bad CTF bingo for Tenable CTF 2023:

Still relate  . I thought because of this CTF was organized by ""Tenable"", the organization who created Nessus, this event would have been so much fun!

But I was wrong, the challenge were veryyyyyyyyyyy guessy #ctf",1,0,1,613,['#ctf'],[],"['\\U0001f643', '\\U0001f923']",https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1689982674356891648,tweet_id:1689982674356891648
Muhammad Daffa,@daffainfo,2023-07-30T10:18:18.000Z,False,"Yups nuclei isn't just a vuln scanner. I've also created ~100 nuclei templates 5 months ago to detect a malware, but Im still waiting for my PR to be merged ",1,0,0,548,[],[],['\\U0001f440'],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1685595668327604229,tweet_id:1685595668327604229
Muhammad Daffa,@daffainfo,2023-07-24T13:34:10.000Z,False,"We have secured the first place in two CTF competitions. I extend my gratitude to HCS and CCUG for their support! Here is the write-up I created for these two competitions:

BDSec CTF 2023 writeup:https://github.com/daffainfo/ctf-writeup/tree/main/BDSec%20CTF%202023…The Odyssey CTF writeup:https://github.com/daffainfo/ctf-writeup/tree/main/The%20Odyssey%20CTF…",4,9,29,"4,138",[''],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1683470632669921281,tweet_id:1683470632669921281
Muhammad Daffa,@daffainfo,2023-06-18T01:49:15.000Z,False,"Lol, I just realized that for ""IR #3,"" you can obtain the malware script by checking the event log at windows/system32/winevt/logs/Microsoft-Windows-PowerShell%4Operational.evtx. However, I ended up reverse-engineering the malware instead ",0,0,0,491,[],[],['\\U0001f611'],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1670247271039143936,tweet_id:1670247271039143936
Muhammad Daffa,@daffainfo,2023-06-17T19:16:30.000Z,False,"I participated in the NahamCon 2023 CTF! Thanks , , the event sponsors, and all others involved!  #NahamCon2023 

Writeup link:https://github.com/daffainfo/ctf-writeup/tree/main/NahamCon%20CTF%202023…#ctf",3,8,76,"9,377","['#NahamCon2023', '#ctf']","['@_JohnHammond', '@nahamsec']",[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1670148429463580673,tweet_id:1670148429463580673
Muhammad Daffa,@daffainfo,2023-05-23T13:01:45.000Z,False,"Today, I received swag from !

It reminds me of the first time I pushed a PR on the  repository in 2021. It took me 5 months to become a top contributor. Thanks to my contributions to the open-source project, now I have a decent job :D

Thank you#pdteam",1,1,39,"4,116",['#pdteam'],"['@pdiscoveryio', '@pdnuclei']",['\\U0001f525'],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1660994426548924416,tweet_id:1660994426548924416
Muhammad Daffa,@daffainfo,2023-05-22T00:21:49.000Z,False,"https://github.com/daffainfo/AllAboutBugBounty/blob/master/Reflected%20File%20Download.md…AllAboutBugBounty repository has been updated (Added Reflected File Download or RFD)

Perhaps in the future, this repository will be updated with some vulnerabilities that are rarely known by some people.#bugbounty #bugbountytips #infosec #pentest",0,12,59,"5,552","['#bugbounty', '#bugbountytips', '#infosec', '#pentest']",[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1660440793675599872,tweet_id:1660440793675599872
Muhammad Daffa,@daffainfo,2023-05-08T07:27:57.000Z,False,"I created a repository that contains set of Suricata IDS rules that can detect a wide range of threats, including malware, and other malicious activity especially web application attack #soc #suricata #blueteam #intrusiondetection #incidentresponse",1,0,5,610,"['#soc', '#suricata', '#blueteam', '#intrusiondetection', '#incidentresponse']",[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1655474603299598339,tweet_id:1655474603299598339
Muhammad Daffa,@daffainfo,2023-05-08T07:28:11.000Z,False,"For now, there are a total of 111 rules that can be used! And the target for this repository is to have approximately 2000-3000 rules that will always be updated.",1,0,0,275,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1655474664226066435,tweet_id:1655474664226066435
Muhammad Daffa,@daffainfo,2023-05-08T07:28:17.000Z,False,"For those who would like to contribute, you can add a pull request to this repository. Thank you!",0,0,0,258,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1655474685939978240,tweet_id:1655474685939978240
Muhammad Daffa,@daffainfo,2023-05-02T16:06:54.000Z,False,"https://github.com/daffainfo/ctf-writeup…After not joining any CTF events for about 2.5 years, in January 2023 I finally tried to participate in several CTF events again and this is a repository containing write-ups from events that I have participated in over the last 5 months.#ctf #writeup",0,1,4,515,"['#ctf', '#writeup']",[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1653430874631991296,tweet_id:1653430874631991296
Nagli,@galnagli,2023-03-24T19:10:09.000Z,True,"The team at  just fixed a critical account takeover vulnerability I reported few hours ago affecting #ChatGPT. 

It was possible to takeover someone's account, view their chat history, and access their billing information without them ever realizing it.

Breakdown below ",84,794,"3,044",59万,['#ChatGPT'],['@OpenAI'],['\\U0001f447'],https://pbs.twimg.com/profile_images/1776333661920501760/vV1_eqHE_normal.jpg,https://twitter.com/galnagli/status/1639343866313601024,tweet_id:1639343866313601024
Muhammad Daffa,@daffainfo,2023-02-15T14:45:42.000Z,False," only for penetration tester / bug hunter? Nah, nuclei also can be used by malware researcher but how? I have a created a repository that contains some templates to detect some malware for example xHide.

Here is the repo https://github.com/daffainfo/nuclei-malwareb…#malware #soc #blueteam",4,10,25,"3,931","['#malware', '#soc', '#blueteam']",['@pdnuclei'],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1625868960943214596,tweet_id:1625868960943214596
Muhammad Daffa,@daffainfo,2023-02-15T14:46:01.000Z,False,https://youtu.be/QpH5e7qDolwHere is the video when i demonstrate how to detect a malware using nuclei,1,1,0,584,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1625869041876484096,tweet_id:1625869041876484096
Muhammad Daffa,@daffainfo,2023-03-05T17:54:57.000Z,False,"https://github.com/daffainfo/nuclei-malware/commit/597ea580a7b6f7d7a0f493cb6e92c37623b7ce09…nuclei-malware updated!

Added 51 templates (Especially template to detect various RAT and Ransom)",0,0,1,347,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1632439568720093185,tweet_id:1632439568720093185
Julien | MrTuxracer,@MrTuxracer,2023-02-08T17:31:51.000Z,False,"Sounds like someone is looking at your data closely...

Protip: Host your own instance of xsshunter-express or ezxss to avoid leaking potentially sensitive data to this company.#BugBounty #security https://twitter.com/trufflesec/status/1623365362711691264…",13,40,196,5.3万,"['#BugBounty', '#security']",[],[],https://pbs.twimg.com/profile_images/460883017515290626/9AirlSYl_normal.jpeg,https://twitter.com/MrTuxracer/status/1623374059655335959,tweet_id:1623374059655335959
Muhammad Daffa,@daffainfo,2023-02-01T03:30:06.000Z,False,https://github.com/daffainfo/AllAboutBugBounty/blob/master/Server%20Side%20Include%20Injection.md…AllAboutBugBounty repository has been updated (Added SSI Injection),0,3,9,587,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1620625512120061954,tweet_id:1620625512120061954
Truffle Security,@trufflesec,2023-01-30T16:26:56.000Z,True,"Truffle Security is proud to host a new XSSHunter, that finds new vulnerabilities",15,240,668,10万,[],[],[],https://pbs.twimg.com/profile_images/1290168433577848832/8hy64As5_normal.jpg,https://twitter.com/trufflesec/status/1620096233527476224,tweet_id:1620096233527476224
April Carpenter,@deviantgrrl,2023-01-29T21:43:56.000Z,False,"This is for  followers, We have created a go fund me page to help pay to get him into a specialty hospital.  Please share with all that you know and within the IT community! We appreciate all the well wishes we have received.",1,7,9,"2,888",[],['@geeknik'],[],https://pbs.twimg.com/profile_images/746267571805003776/qs-jRLqh_normal.jpg,https://twitter.com/deviantgrrl/status/1619813619725897728,tweet_id:1619813619725897728
April Carpenter,@deviantgrrl,2023-01-16T14:12:12.000Z,False,"This is a message to all of  followers, I imagine you have noticed he hasn’t posted in several days, He is currently in the ICU. He was diagnosed with guillain-barré on Thursday after he got extremely sick. He is currently stable but is sedated and on a ventilator.",4,2,12,"3,226",[],['@geeknik'],[],https://pbs.twimg.com/profile_images/746267571805003776/qs-jRLqh_normal.jpg,https://twitter.com/deviantgrrl/status/1614988894503669760,tweet_id:1614988894503669760
vx-underground,@vxunderground,2023-01-03T16:24:38.000Z,True,Don't even try speaking with us until you've got 460 certifications,92,331,"2,206",24万,[],[],[],https://pbs.twimg.com/profile_images/1770950729987223552/iYFjNPlT_normal.jpg,https://twitter.com/vxunderground/status/1610311182346342400,tweet_id:1610311182346342400
Sonny,@sonnylazuardi,2022-12-04T12:39:18.000Z,False,"Just created open source  ChatGPT desktop app for windows and mac using .

This allows me to ask AI from my system tray without opening browser  https://github.com/sonnylazuardi/chatgpt-desktop…",33,143,723,0,[],"['@OpenAI', '@TauriApps']","['\\U0001fa84', '\\u2728']",https://pbs.twimg.com/profile_images/1729914656213307392/m1ldSVa0_normal.jpg,https://twitter.com/sonnylazuardi/status/1599382839652294657,tweet_id:1599382839652294657
N-Bae,@nikkoep,2022-12-05T04:23:07.000Z,True,"https://nikkoenggaliano.my.id/read.php?id=7 

Saya melakukan analisa terhadap aplikasi tersebut, dan mendapatkan terduga pelaku.",378,"7,694",2.2万,0,[],[],[],https://pbs.twimg.com/profile_images/1510245535927922693/tbzuHuAh_normal.jpg,https://twitter.com/nikkoep/status/1599620355970453505,tweet_id:1599620355970453505
sw33tLie,@sw33tLie,2022-12-01T22:46:14.000Z,False,I'm not writing a report ever again  #bugbounty #pentesting #infosec #OpenAIChat,13,208,"1,289",0,"['#bugbounty', '#pentesting', '#infosec', '#OpenAIChat']",[],[],https://pbs.twimg.com/profile_images/1092008671922581505/cviVqCgP_normal.jpg,https://twitter.com/sw33tLie/status/1598448412810149888,tweet_id:1598448412810149888
Adam Langley,@BuildHackSecure,2022-11-28T14:24:56.000Z,False,What the hell is an API attack?,3,4,20,0,[],[],[],https://pbs.twimg.com/profile_images/1745528945867444225/04z7RvVy_normal.jpg,https://twitter.com/BuildHackSecure/status/1597235093554475009,tweet_id:1597235093554475009
Muhammad Daffa,@daffainfo,2022-11-29T05:47:43.000Z,False,lol,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1597467321916100608,tweet_id:1597467321916100608
hipotermia,@hipotermia,2022-11-26T12:11:42.000Z,False,"Yesterday, an old friend sent me an Instagram DM asking me for help for a contest. The ""custom link"" was a bit weird as it didn't have any path or URL params and when accessing I confirmed it was phishing as there was a fake Instagram login there. 

Thread of how I hacked it",190,"2,429",1.1万,0,[],[],['\\U0001f447'],https://pbs.twimg.com/profile_images/1124035605837561856/RyZhqrCY_normal.png,https://twitter.com/hipotermia/status/1596476791354687489,tweet_id:1596476791354687489
hakluke,@hakluke,2022-11-21T23:50:31.000Z,True,"Anyone interested in security automation needs to read this. 

Docker sounds scary, but it is a total game changer for security automation. This article teaches you how. Great work !",6,102,339,0,[],['@G0LDEN_infosec'],[],https://pbs.twimg.com/profile_images/1701575344644665344/QPxdwFia_normal.jpg,https://twitter.com/hakluke/status/1594840712360898561,tweet_id:1594840712360898561
Brute Logic,@BRuteLogic,2022-11-21T13:19:45.000Z,False,"Forget alert(1)!#XSS #bypassinnerHTML=URL,innerHTML=textContent

is much better. 

No direct function call. Real code never sent to server, placed in URL fragment. Several variations, easily turned into strings for obfuscation.

Check it out! ",13,102,265,0,"['#XSS', '#bypass']",[],"['\\U0001f60e', '\\U0001f447\\U0001f3fe']",https://pbs.twimg.com/profile_images/1716621568976044032/Xoh_YaaJ_normal.jpg,https://twitter.com/BRuteLogic/status/1594681975708831744,tweet_id:1594681975708831744
Muhammad Daffa,@daffainfo,2022-11-21T06:31:40.000Z,False,Stay safe buat yang lagi di jabodetabek,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1594579277080449025,tweet_id:1594579277080449025
Muhammad Daffa,@daffainfo,2022-11-20T07:25:46.000Z,False,"An easy way to get latest CVEs in slack by integrate ""Twitter"" apps on slack and then set the channel to get the newest tweets from  account",0,2,3,0,[],['@threatintelctr'],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1594230507394719747,tweet_id:1594230507394719747
Muhammad Daffa,@daffainfo,2022-11-19T13:01:00.000Z,False,tips?? where is the tips?,13,10,99,0,[],[],[],https://pbs.twimg.com/profile_images/1231455926864904195/_rZ8earu_normal.jpg,https://twitter.com/daffainfo/status/1593952483763978241,tweet_id:1593952483763978241
