Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Arsen Ostrovsky,@Ostrov_A,2023-10-24T16:39:57.000Z,True,Hi UN Secretary General . Did this place also not happen in a vacuum? Asking for 6 million friends …,"1,493","3,621",1.1万,62万,[],['@antonioguterres'],[],https://pbs.twimg.com/profile_images/1761462047005425667/6ZR25fST_normal.jpg,https://twitter.com/Ostrov_A/status/1716857066638192652,tweet_id:1716857066638192652
יוסף חדאד - Yoseph Haddad,@YosephHaddad,2023-10-20T10:01:01.000Z,True,"לא יודע מי הפיק את הסרטון הזה אבל הוא בהחלט חזק!
וכמו המסר שהעברתי כבר שנים, זה הפתרון: צה""ל חייב לדבר ערבית!",348,"1,809","7,031",22万,[],[],[],https://pbs.twimg.com/profile_images/1349335380399697925/i8b_hNBd_normal.jpg,https://twitter.com/YosephHaddad/status/1715307120667611398,tweet_id:1715307120667611398
George Deek,@GeorgeDeek,2023-10-08T13:01:31.000Z,True,"Over 600 Israelis murdered in the darkest day of modern Israel’s history. 
Stand with Israel, stand with justice ","1,042","3,632","7,946",59万,[],[],['\\U0001f1ee\\U0001f1f1'],https://pbs.twimg.com/profile_images/1657527999632142341/GjeZ3WCs_normal.jpg,https://twitter.com/GeorgeDeek/status/1711003891523883361,tweet_id:1711003891523883361
Idan Plotnik,@idanplotnik,2023-10-07T13:27:15.000Z,False,We will not forget nor forgive. Israel ,2,0,0,258,[],[],['\\U0001f1ee\\U0001f1f1'],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1710647980552864204,tweet_id:1710647980552864204
Idan Plotnik,@idanplotnik,2023-09-06T09:34:23.000Z,True,"AppSec revolutionized 
1. Automate compliance
2. Prioritize & remediate your alert backlog 
3. Trigger contextual threat models 
4. Tigger contextual pen-testing
5. Prevent with contextual developers guardrails
6. Dynamically assess your application risk

ONE #ASPM platform ",0,0,1,165,['#ASPM'],[],['\\U0001f447'],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1699355353849225465,tweet_id:1699355353849225465
Forbes Technology Council,@ForbesTechCncl,2023-06-15T13:33:59.000Z,False,ASPM: Accelerating Development And Business Velocity While Reducing Risks  https://hubs.li/Q01TzRbR0 Written by  of ,0,6,4,204,[],"['@idanplotnik', '@ApiiroSecurity']",[],https://pbs.twimg.com/profile_images/1555337429917237248/VUzEXoz2_normal.png,https://twitter.com/ForbesTechCncl/status/1669337460369764352,tweet_id:1669337460369764352
Idan Plotnik,@idanplotnik,2023-06-04T15:11:19.000Z,False,Finally!  in 1 min   We secure your development and delivery to the cloud! We are the #AppSec heroes #devsecops #riskassessment #softwaresupplychainsecurity #cloudsecurity #developertools #context #development #cloud #softwaretesting,0,0,3,145,"['#AppSec', '#devsecops', '#riskassessment', '#softwaresupplychainsecurity', '#cloudsecurity', '#developertools', '#context', '#development', '#cloud', '#softwaretesting']",['@ApiiroSecurity'],"['\\U0001f60d', '\\U0001f4aa', '\\U0001f4a5', '\\U0001f680']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1665375687316852739,tweet_id:1665375687316852739
Idan Plotnik,@idanplotnik,2023-06-02T20:42:32.000Z,True,Apiiro in 1min ,1,0,2,163,[],[],"['\\u2764\\ufe0f', '\\U0001f680', '\\U0001f4aa']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1664734266180206592,tweet_id:1664734266180206592
Idan Plotnik,@idanplotnik,2023-05-13T05:56:17.000Z,False,"Application Security Posture Management (#ASPM) is redefining how organizations effectively reduce application risk at scale    = ASPM + AST + SBOM + Software Supply Chain Security

Download the new  report for free https://apiiro.com/blog/gartner-innovation-insight-aspm-2023/?utm_content=248290848&utm_medium=social&utm_source=linkedin&hss_channel=lcp-13057840…",0,0,0,109,['#ASPM'],"['@ApiiroSecurity', '@Gartner_inc']",['\\U0001f680'],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1657263472973889538,tweet_id:1657263472973889538
Apiiro,@ApiiroSecurity,2023-04-26T13:00:05.000Z,True,"Join Apiiro, , and  tonight for a  martini,  Manhattan, or your beverage of choice at one of San Francisco's oldest cocktail bars. Cheers!

Register here: https://apii.ro/3MHf9p2",1,3,5,"1,154",[],"['@Bugcrowd', '@SecCodeWarrior']","['\\U0001f378', '\\U0001f943']",https://pbs.twimg.com/profile_images/1664669717473157121/il52hYkr_normal.png,https://twitter.com/ApiiroSecurity/status/1651209532398288896,tweet_id:1651209532398288896
Idan Plotnik,@idanplotnik,2023-04-25T16:35:09.000Z,True,"This is going to change the #AppSec industry U can understand your app architecture & attack surface by asking any Q across code components, pipelines, security signals 3rd-party/native tools, changes over time, dev knowledge, business impact, risks & their connections ",2,0,3,"1,284",['#AppSec'],[],"['\\U0001f4a5', '\\U0001f62e']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1650901268532195328,tweet_id:1650901268532195328
Apiiro,@ApiiroSecurity,2022-12-07T16:52:20.000Z,True,"The plot thickens - another typosquatting attack revealed. The package - https-rot, still present on PyPI. Same MO, code and author is related to pywz by realizing GitHub clique.https://apiiro.com/blog/apiiros-ai-engine-detected-a-software-supply-chain-attack-in-pypi/…",0,4,4,0,[],[],[],https://pbs.twimg.com/profile_images/1664669717473157121/il52hYkr_normal.png,https://twitter.com/ApiiroSecurity/status/1600533678635073539,tweet_id:1600533678635073539
Idan Plotnik,@idanplotnik,2022-12-07T11:13:23.000Z,True,"AppSec Heroes, great job!  's AI Detection Engine discovered yesterday a Software Supply Chain attack. A malicious package in   package manager was uploaded on Dec 2nd. Tech details #AppSec #DevSecOps #softwaresupplychain #opensource #riskmanagement",2,0,4,0,"['#AppSec', '#DevSecOps', '#softwaresupplychain', '#opensource', '#riskmanagement']","['@ApiiroSecurity', '@pypi']","['\\U0001f680', '\\U0001f4aa', '\\U0001f447']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1600448379770720256,tweet_id:1600448379770720256
Idan Plotnik,@idanplotnik,2022-12-03T02:10:19.000Z,True,Transparency is the key,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1598862161001951232,tweet_id:1598862161001951232
Idan Plotnik,@idanplotnik,2022-11-21T22:49:08.000Z,False,We are the AppSec Heroes  Being an AppSec Hero means helping customers develop & deliver secure applications to the cloud. This is our mission. amazing milestone for  Thanks  for supporting us in our journey to transform the cloud #AppSec market. LFG,2,1,4,0,['#AppSec'],"['@ApiiroSecurity', '@Nasdaq']","['\\U0001f9b8\\u200d\\u2640\\ufe0f', '\\U0001f680', '\\U0001f4aa']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1594825266756558872,tweet_id:1594825266756558872
Idan Plotnik,@idanplotnik,2022-11-21T02:45:46.000Z,False,"Stop wasting time on irrelevant changes when running security code reviews, pen-testing or threat models.  Diff vs.  Material Changes. Listen to this top notch developer https://apiiro.com/blog/stop-wasting-your-time-on-irrelevant-changes-while-developing-software/… #developerlife #appsec #DevSecOps #Pentesting",0,0,1,0,"['#developerlife', '#appsec', '#DevSecOps', '#Pentesting']","['@GitHub', '@ApiiroSecurity']",['\\U0001f447'],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1594522427190644736,tweet_id:1594522427190644736
Idan Plotnik,@idanplotnik,2022-11-18T17:42:52.000Z,True,Top notch team  AppSec Heroes ,0,0,2,0,[],[],"['\\u2764\\ufe0f', '\\U0001f680', '\\U0001f4a5', '\\U0001f64c']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1593661028008591365,tweet_id:1593661028008591365
Idan Plotnik,@idanplotnik,2022-11-14T20:38:33.000Z,True,Come visit the AppSec Heroes   ,0,0,1,0,[],"['@owasp', '@ApiiroSecurity']","['\\U0001f9b8\\u200d\\u2640\\ufe0f', '\\U0001f680']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1592255690277801984,tweet_id:1592255690277801984
Idan Plotnik,@idanplotnik,2022-11-09T21:35:23.000Z,False,  for acknowledging the  $100M round B on the trading floor. We empower sec & dev teams with complete visibility & actionable context - to proactively fix risks. We are the #AppHeroes! LFG   #AppSec #DevSecOps,9,4,9,0,"['#AppHeroes', '#AppSec', '#DevSecOps']","['@NYSE', '@ApiiroSecurity', '@GreylockVC', '@kleinerperkins', '@generalcatalyst']","['\\U0001f64f', '\\U0001f680']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1590458051982954496,tweet_id:1590458051982954496
Apiiro,@ApiiroSecurity,2022-11-08T21:46:32.000Z,True,"Join us, ,  and  for a party during the Global AppSec in San Francisco organized by . Register for free! #globalappsec #party #cybersecurity #appsecheroes 

 https://hubs.ly/Q01rRnpB0",0,1,3,0,"['#globalappsec', '#party', '#cybersecurity', '#appsecheroes']","['@BrightAppSec', '@coalfire', '@cybeatstech', '@owasp']","['\\U0001f37b', '\\U0001f355', '\\U0001f44b']",https://pbs.twimg.com/profile_images/1664669717473157121/il52hYkr_normal.png,https://twitter.com/ApiiroSecurity/status/1590098469062119427,tweet_id:1590098469062119427
Idan Plotnik,@idanplotnik,2022-11-05T17:46:07.000Z,True,So proud of the team  LFG ,0,0,3,0,[],[],"['\\u2764\\ufe0f', '\\U0001f680']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1588950803829514242,tweet_id:1588950803829514242
Idan Plotnik,@idanplotnik,2022-11-04T19:27:33.000Z,False,. join us to change the world of software security using #AI && developer behavioral analysis //backed by      https://techcrunch.com/2022/11/03/applications-security-startup-apiiro-pulls-in-100m-series-b-from-a-list-investors/… #SoftwareSupplyChain #AppSec #DevSecOps #riskmanagement #OpenSource,9,1,7,0,"['#AI', '#SoftwareSupplyChain', '#AppSec', '#DevSecOps', '#riskmanagement', '#OpenSource']","['@elonmusk', '@GreylockVC', '@kleinerperkins', '@generalcatalyst', '@chandna', '@reidhoffman']",[],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1588613943664070656,tweet_id:1588613943664070656
Idan Plotnik,@idanplotnik,2022-11-04T20:06:33.000Z,False,We are άπειρο ,0,0,1,0,[],['@elonmusk'],[],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1588623756188356608,tweet_id:1588623756188356608
Idan Plotnik,@idanplotnik,2022-11-03T16:55:43.000Z,True,LFG ,0,1,7,0,[],[],"['\\U0001f680', '\\U0001f3a4']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1588213344875552769,tweet_id:1588213344875552769
We Hack Purple Community!,@wehackpurple,2022-10-26T19:00:23.000Z,True,"Ready for a FREE webinar on scaling a small #AppSec team? Join  and  alongside Rotem Reiss of  and  of  on Thursday, November 10th at 9:00 am PT to dive into this topic! RSVP for free: https://bit.ly/3sq98l6",0,3,2,0,['#AppSec'],"['@bashvitz', '@shehackspurple', '@Playtika_Ltd', '@idanplotnik', '@ApiiroSecurity']","['\\U0001f914', '\\U0001f60e']",https://pbs.twimg.com/profile_images/1289281394733064194/Ob2nY0rW_normal.jpg,https://twitter.com/wehackpurple/status/1585345616007266324,tweet_id:1585345616007266324
Idan Plotnik,@idanplotnik,2022-10-24T19:34:31.000Z,False,"When I read the news today I was confused. How is it that a great company like  can lay off 200 ppl in 1 day? no one is immune to a market downturn. To all our friends, we understand your situation and we want to help. We have 100 open positions in ",1,0,3,0,[],"['@snyksec', '@ApiiroSecurity']",[],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1584629427165544450,tweet_id:1584629427165544450
Idan Plotnik,@idanplotnik,2022-10-24T19:34:48.000Z,False,"Across the board in Israel, US, and London. Please reach out directly to me or send an email to people@apiiro.com #peoplefirst #friendship #culturefirst #jobs #layoffs #appsec #devsecops #opensource #softwaresupplychain",0,0,0,0,"['#peoplefirst', '#friendship', '#culturefirst', '#jobs', '#layoffs', '#appsec', '#devsecops', '#opensource', '#softwaresupplychain']",[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1584629498850394112,tweet_id:1584629498850394112
Idan Plotnik,@idanplotnik,2022-10-01T08:51:00.000Z,True,Apiiro #SBOM  - stay tuned for some innovation around SBOM,0,0,0,0,['#SBOM'],['@Gartner_inc'],[],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1576132559976554497,tweet_id:1576132559976554497
Apiiro,@ApiiroSecurity,2022-09-21T19:48:47.000Z,True,We are excited to be going to 2022 #FinCyberToday event organized by ! Come meet us at the event at booth 17 to talk about Cloud-Native Application Security #event #appsec #cybersecurity #fsiac #softwaresecurityhttps://hubs.ly/Q01mW2NV0,6,2,1,0,"['#FinCyberToday', '#event', '#appsec', '#cybersecurity', '#fsiac', '#softwaresecurity']",['@FSISAC'],"['\\U0001f680', '\\U0001f447']",https://pbs.twimg.com/profile_images/1664669717473157121/il52hYkr_normal.png,https://twitter.com/ApiiroSecurity/status/1572674219175182336,tweet_id:1572674219175182336
Apiiro,@ApiiroSecurity,2022-09-13T13:56:35.000Z,True,We are excited to be a Platinum sponsors at this year's  conference! Meet us between October 27th and 28th and join the presentation by  scheduled for Friday at 1pm.#lascon #appsec #applicationsecurity #cybersecurity #devsecops,2,3,5,0,"['#lascon', '#appsec', '#applicationsecurity', '#cybersecurity', '#devsecops']","['@LASCONATX', '@dalmoz_']",[],https://pbs.twimg.com/profile_images/1664669717473157121/il52hYkr_normal.png,https://twitter.com/ApiiroSecurity/status/1569686480775413760,tweet_id:1569686480775413760
Idan Plotnik,@idanplotnik,2022-09-08T11:58:45.000Z,True,Boom ,0,0,1,0,[],[],"['\\U0001f4a5', '\\U0001f447']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1567844889848692737,tweet_id:1567844889848692737
Idan Plotnik,@idanplotnik,2022-08-25T04:54:10.000Z,False,"Yesterday I met a CISO of an org with +2500 devs. 
CISO: ""how many apps/APIs/dependencies/CI/CD pipelines do we have?""

VP AppSec: ""around 50 apps, I don't know exactly how many APIs, dependencies, or pipelines we have"" 1/3",2,0,2,0,[],[],[],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1562664610947182593,tweet_id:1562664610947182593
Idan Plotnik,@idanplotnik,2022-08-25T04:54:12.000Z,False,"VP Security Architecture: ""no no, we have around 100 apps, around 2000 APIs, and more than 10K dependencies""
VP Software Engineering: ""we have around 20 crown joules applications, the applications I own have more than 3000 APIs and 5000 dependencies"" 2/3",1,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1562664615955218432,tweet_id:1562664615955218432
Idan Plotnik,@idanplotnik,2022-08-25T04:54:12.000Z,False,"DevOps: ""we have around 40 CI/CD pipelines, I own only the pipelines for the cloud not for the on-prem""  start with visibility! https://apiiro.com/product/apiiro-risk-assessment-aspm/… 3/3",0,0,0,0,[],[],"['\\U0001f926\\u200d\\u2642\\ufe0f', '\\U0001f62e', '\\U0001f440', '\\U0001f910']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1562664620120506369,tweet_id:1562664620120506369
Idan Plotnik,@idanplotnik,2022-08-15T17:16:44.000Z,True,#SBOM. Insightful. ,1,0,1,0,['#SBOM'],[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1559227604766494725,tweet_id:1559227604766494725
Idan Plotnik,@idanplotnik,2022-07-07T19:00:20.000Z,False,"I love my job, our team, our customers, our investors, and the problem we are solving at  #team #job #love #passiton #purposeoflife #appsec #devsecops #cloudse#riskassessment #softwaresupplychain #cicd #proudatwork",0,0,4,0,"['#team', '#job', '#love', '#passiton', '#purposeoflife', '#appsec', '#devsecops', '#cloudse', '#riskassessment', '#softwaresupplychain', '#cicd', '#proudatwork']",['@ApiiroSecurity'],"['\\U0001f64f', '\\u2764\\ufe0f', '\\U0001f3a4']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1545120548996399105,tweet_id:1545120548996399105
Idan Plotnik,@idanplotnik,2022-07-05T18:39:54.000Z,False,It's our honor to work with top-notch AppSec experts like David Coursey & Frank M. Catucci from  #DevSecOps #AppSec #cloudsecurity #cicd #softwaresupplychain,0,0,0,0,"['#DevSecOps', '#AppSec', '#cloudsecurity', '#cicd', '#softwaresupplychain']",['@DataRobot'],"['\\U0001f447', '\\U0001f64f', '\\U0001f3a4']",https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1544390631329497090,tweet_id:1544390631329497090
Apiiro,@ApiiroSecurity,2022-06-30T13:53:57.000Z,True,We are excited to announce the extension of Apiiro capabilities from code to runtime!  Read the blog from  to learn more. #appsec #cloudsecurity #cloudnative #devsecops #sdlc,15,2,5,0,"['#appsec', '#cloudsecurity', '#cloudnative', '#devsecops', '#sdlc']",['@idanplotnik'],"['\\U0001f4e3', '\\U0001f4aa', '\\U0001f680']",https://pbs.twimg.com/profile_images/1664669717473157121/il52hYkr_normal.png,https://twitter.com/ApiiroSecurity/status/1542506730050834432,tweet_id:1542506730050834432
Apiiro,@ApiiroSecurity,2022-06-17T20:44:22.000Z,True,Did you know 0.57% of developers account for 56.61% of code secrets?! Find out more crucial findings from our Secrets Insights report based on research of over 25k private repositories. #codesecrets #appsec #devsecops #cybersecurityhttps://hubs.ly/Q01dXW2D0,0,3,4,0,"['#codesecrets', '#appsec', '#devsecops', '#cybersecurity']",[],['\\U0001f50e'],https://pbs.twimg.com/profile_images/1664669717473157121/il52hYkr_normal.png,https://twitter.com/ApiiroSecurity/status/1537898973695856641,tweet_id:1537898973695856641
Apiiro,@ApiiroSecurity,2022-06-15T20:30:40.000Z,True,"It was an awesome evening during   Happy Hour we hosted with ! Watch the highlights featuring , , Daniel Krasnokucki, Olivia Shapiro and John Leon #rsac2022 #tanyajanca #happyhour #appsec #cybersecurity",3,2,4,0,"['#rsac2022', '#tanyajanca', '#happyhour', '#appsec', '#cybersecurity']","['@RSAConference', '@NetSPI', '@shehackspurple', '@idanplotnik']",['\\U0001f3a5'],https://pbs.twimg.com/profile_images/1664669717473157121/il52hYkr_normal.png,https://twitter.com/ApiiroSecurity/status/1537170748380532736,tweet_id:1537170748380532736
Google Cloud Israel,@GoogleCloud_IL,2022-06-15T10:32:38.000Z,True,See how  is breaking down barriers between security and developers to reduce risks in cloud-native app → https://goo.gle/3HtDnP0,0,1,3,0,[],['@ApiiroSecurity'],[],https://pbs.twimg.com/profile_images/1276084934193668097/6P18YrEC_normal.jpg,https://twitter.com/GoogleCloud_IL/status/1537020248641179649,tweet_id:1537020248641179649
Apiiro,@ApiiroSecurity,2022-06-08T18:59:26.000Z,True,"Our  Happy Hour is this evening! Meet the Apiiro team, , and hundreds of fellow cyber security professionals. It all starts at 6pm at Dirty Habit on 12 Fourth Street. #rsa #rsac2022 #rsaconference #happyhour",2,2,2,0,"['#rsa', '#rsac2022', '#rsaconference', '#happyhour']","['@RSAConference', '@shehackspurple']","['\\U0001f379', '\\U0001f355', '\\U0001f37b']",https://pbs.twimg.com/profile_images/1664669717473157121/il52hYkr_normal.png,https://twitter.com/ApiiroSecurity/status/1534611073394941952,tweet_id:1534611073394941952
Idan Plotnik,@idanplotnik,2022-06-02T18:19:55.000Z,True,"Checkout the first contextual research on secrets in private repositories. 50.67% of all secrets in private repositories are exposed secrets that are immediately accessible by an attacker. Out of all secrets, 38.15% are in repositories with PII. Download without registration ",1,0,2,0,[],[],['\\U0001f447'],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1532426803402375168,tweet_id:1532426803402375168
Idan Plotnik,@idanplotnik,2022-06-02T18:25:23.000Z,False,This report shows the power of the Apiiro Risk Graph ,0,0,0,0,[],['@ApiiroSecurity'],[],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1532428176596553729,tweet_id:1532428176596553729
Apiiro,@ApiiroSecurity,2022-06-01T21:30:55.000Z,True,"One year after winning  Innovation Sandbox! Our team is ready to go, are you? Plan a meeting with us to discuss cloud-native application security risks and their remediation. #rsa2022 #rsaconference #appsec #event #innovationsandboxhttps://hubs.ly/Q01cDTZX0",0,1,4,0,"['#rsa2022', '#rsaconference', '#appsec', '#event', '#innovationsandbox']",['@RSAConference'],"['\\U0001f447', '\\U0001f44b']",https://pbs.twimg.com/profile_images/1664669717473157121/il52hYkr_normal.png,https://twitter.com/ApiiroSecurity/status/1532112479547019265,tweet_id:1532112479547019265
Idan Plotnik,@idanplotnik,2022-05-26T20:58:53.000Z,True,Learn how to proactively fix API risks before releasing to the cloud (commit or PR) using the Apiiro Risk Graph ,0,0,1,0,[],[],['\\U0001f447'],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1529930091417026573,tweet_id:1529930091417026573
Idan Plotnik,@idanplotnik,2022-05-24T06:16:59.000Z,False,We must stop the confusion around software supply chain… it’s coming ,1,0,2,0,[],[],['\\U0001f913'],https://pbs.twimg.com/profile_images/1315935720650018818/kSN1DEtL_normal.jpg,https://twitter.com/idanplotnik/status/1528983379370295298,tweet_id:1528983379370295298
